[DEBUG] 2023-02-22 13:57:51.956 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2023-02-22 13:57:51.971 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2023-02-22 13:57:51.983 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2023-02-22 13:57:52.105 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2023-02-22 13:57:52.107 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2023-02-22 13:57:52.406 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2023-02-22 13:57:52.969 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2023-02-22 13:57:53.010 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2023-02-22 13:57:53.012 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2023-02-22 13:57:56.726 [main] AbstractEntityPersister - Static SQL for entity: questie.entity.User
[DEBUG] 2023-02-22 13:57:56.726 [main] AbstractEntityPersister -  Version select: select id from User where id =?
[DEBUG] 2023-02-22 13:57:56.726 [main] AbstractEntityPersister -  Snapshot select: select user_.id, user_.first_name as first_na2_3_, user_.gamertag as gamertag3_3_, user_.last_name as last_nam4_3_ from User user_ where user_.id=?
[DEBUG] 2023-02-22 13:57:56.726 [main] AbstractEntityPersister -  Insert 0: insert into User (first_name, gamertag, last_name, id) values (?, ?, ?, ?)
[DEBUG] 2023-02-22 13:57:56.726 [main] AbstractEntityPersister -  Update 0: update User set first_name=?, gamertag=?, last_name=? where id=?
[DEBUG] 2023-02-22 13:57:56.726 [main] AbstractEntityPersister -  Delete 0: delete from User where id=?
[DEBUG] 2023-02-22 13:57:56.726 [main] AbstractEntityPersister -  Identity insert: insert into User (first_name, gamertag, last_name) values (?, ?, ?)
[DEBUG] 2023-02-22 13:57:56.726 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7f97bc14]
[DEBUG] 2023-02-22 13:57:56.726 [main] MetamodelGraphWalker - Visiting attribute path : favorites
[DEBUG] 2023-02-22 13:57:56.726 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@3434a4f0]
[DEBUG] 2023-02-22 13:57:56.733 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@79afa369]
[DEBUG] 2023-02-22 13:57:56.733 [main] MetamodelGraphWalker - Visiting attribute path : favorites.quests
[DEBUG] 2023-02-22 13:57:56.734 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@4f820f42]
[DEBUG] 2023-02-22 13:57:56.734 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4b325930]
[DEBUG] 2023-02-22 13:57:56.734 [main] MetamodelGraphWalker - Visiting attribute path : favorites.quests.favorite
[DEBUG] 2023-02-22 13:57:56.734 [main] MetamodelGraphWalker - Property path deemed to be circular : favorites.quests.favorite
[DEBUG] 2023-02-22 13:57:56.740 [main] MetamodelGraphWalker - Visiting attribute path : favorites.quests.quest
[DEBUG] 2023-02-22 13:57:56.740 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@261de205]
[DEBUG] 2023-02-22 13:57:56.740 [main] MetamodelGraphWalker - Visiting attribute path : favorites.user
[DEBUG] 2023-02-22 13:57:56.741 [main] MetamodelGraphWalker - Property path deemed to be circular : favorites.user
[DEBUG] 2023-02-22 13:57:56.742 [main] MetamodelGraphWalker - Visiting attribute path : firstName
[DEBUG] 2023-02-22 13:57:56.742 [main] MetamodelGraphWalker - Visiting attribute path : gamertag
[DEBUG] 2023-02-22 13:57:56.742 [main] MetamodelGraphWalker - Visiting attribute path : lastName
[DEBUG] 2023-02-22 13:57:56.742 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2023-02-22 13:57:56.742 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2023-02-22 13:57:56.744 [main] LoadPlanTreePrinter - LoadPlan(entity=questie.entity.User)
    - Returns
       - EntityReturnImpl(entity=questie.entity.User, querySpaceUid=<gen:0>, path=questie.entity.User)
          - CollectionAttributeFetchImpl(collection=questie.entity.User.favorites, querySpaceUid=<gen:1>, path=questie.entity.User.favorites)
             - (collection element) CollectionFetchableElementEntityGraph(entity=questie.entity.Favorite, querySpaceUid=<gen:2>, path=questie.entity.User.favorites.<elements>)
                - CollectionAttributeFetchImpl(collection=questie.entity.Favorite.quests, querySpaceUid=<gen:3>, path=questie.entity.User.favorites.<elements>.quests)
                   - (collection element) CollectionFetchableElementEntityGraph(entity=questie.entity.FavoriteQuest, querySpaceUid=<gen:4>, path=questie.entity.User.favorites.<elements>.quests.<elements>)
                      - EntityAttributeFetchImpl(entity=questie.entity.Quest, querySpaceUid=<gen:5>, path=questie.entity.User.favorites.<elements>.quests.<elements>.quest)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=questie.entity.User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {id1_3_0_}
          - JOIN (JoinDefinedByMetadata(favorites)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=questie.entity.User.favorites)
                - SQL table alias mapping - favorites1_
                - alias suffix - 1_
                - suffixed key columns - {user_id2_0_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - id1_0_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=questie.entity.Favorite)
                      - SQL table alias mapping - favorites1_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_0_2_}
                      - JOIN (JoinDefinedByMetadata(quests)) : <gen:2> -> <gen:3>
                         - CollectionQuerySpaceImpl(uid=<gen:3>, collection=questie.entity.Favorite.quests)
                            - SQL table alias mapping - quests2_
                            - alias suffix - 3_
                            - suffixed key columns - {favorite2_1_3_}
                            - entity-element alias suffix - 4_
                            - 4_entity-element suffixed key columns - id1_1_4_
                            - JOIN (JoinDefinedByMetadata(elements)) : <gen:3> -> <gen:4>
                               - EntityQuerySpaceImpl(uid=<gen:4>, entity=questie.entity.FavoriteQuest)
                                  - SQL table alias mapping - quests2_
                                  - alias suffix - 4_
                                  - suffixed key columns - {id1_1_4_}

[DEBUG] 2023-02-22 13:57:56.744 [main] EntityLoader - Static select for entity questie.entity.User [NONE]: select user0_.id as id1_3_0_, user0_.first_name as first_na2_3_0_, user0_.gamertag as gamertag3_3_0_, user0_.last_name as last_nam4_3_0_, favorites1_.user_id as user_id2_0_1_, favorites1_.id as id1_0_1_, favorites1_.id as id1_0_2_, favorites1_.user_id as user_id2_0_2_, quests2_.favorite_id as favorite2_1_3_, quests2_.id as id1_1_3_, quests2_.id as id1_1_4_, quests2_.favorite_id as favorite2_1_4_, quests2_.quest_id as quest_id3_1_4_ from User user0_ left outer join Favorite favorites1_ on user0_.id=favorites1_.user_id left outer join FavoriteQuest quests2_ on favorites1_.id=quests2_.favorite_id where user0_.id=?
[DEBUG] 2023-02-22 13:57:56.744 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7f3fc42f]
[DEBUG] 2023-02-22 13:57:56.744 [main] MetamodelGraphWalker - Visiting attribute path : favorites
[DEBUG] 2023-02-22 13:57:56.744 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@ce12fbb]
[DEBUG] 2023-02-22 13:57:56.744 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4525e9e8]
[DEBUG] 2023-02-22 13:57:56.744 [main] MetamodelGraphWalker - Visiting attribute path : favorites.quests
[DEBUG] 2023-02-22 13:57:56.744 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@69aabcb0]
[DEBUG] 2023-02-22 13:57:56.744 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@32a72c4]
[DEBUG] 2023-02-22 13:57:56.744 [main] MetamodelGraphWalker - Visiting attribute path : favorites.quests.favorite
[DEBUG] 2023-02-22 13:57:56.744 [main] MetamodelGraphWalker - Property path deemed to be circular : favorites.quests.favorite
[DEBUG] 2023-02-22 13:57:56.744 [main] MetamodelGraphWalker - Visiting attribute path : favorites.quests.quest
[DEBUG] 2023-02-22 13:57:56.745 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5bf9ea6b]
[DEBUG] 2023-02-22 13:57:56.745 [main] MetamodelGraphWalker - Visiting attribute path : favorites.user
[DEBUG] 2023-02-22 13:57:56.745 [main] MetamodelGraphWalker - Property path deemed to be circular : favorites.user
[DEBUG] 2023-02-22 13:57:56.745 [main] MetamodelGraphWalker - Visiting attribute path : firstName
[DEBUG] 2023-02-22 13:57:56.745 [main] MetamodelGraphWalker - Visiting attribute path : gamertag
[DEBUG] 2023-02-22 13:57:56.745 [main] MetamodelGraphWalker - Visiting attribute path : lastName
[DEBUG] 2023-02-22 13:57:56.751 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2023-02-22 13:57:56.752 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2023-02-22 13:57:56.758 [main] LoadPlanTreePrinter - LoadPlan(entity=questie.entity.User)
    - Returns
       - EntityReturnImpl(entity=questie.entity.User, querySpaceUid=<gen:0>, path=questie.entity.User)
          - CollectionAttributeFetchImpl(collection=questie.entity.User.favorites, querySpaceUid=<gen:1>, path=questie.entity.User.favorites)
             - (collection element) CollectionFetchableElementEntityGraph(entity=questie.entity.Favorite, querySpaceUid=<gen:2>, path=questie.entity.User.favorites.<elements>)
                - CollectionAttributeFetchImpl(collection=questie.entity.Favorite.quests, querySpaceUid=<gen:3>, path=questie.entity.User.favorites.<elements>.quests)
                   - (collection element) CollectionFetchableElementEntityGraph(entity=questie.entity.FavoriteQuest, querySpaceUid=<gen:4>, path=questie.entity.User.favorites.<elements>.quests.<elements>)
                      - EntityAttributeFetchImpl(entity=questie.entity.Quest, querySpaceUid=<gen:5>, path=questie.entity.User.favorites.<elements>.quests.<elements>.quest)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=questie.entity.User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {id1_3_0_}
          - JOIN (JoinDefinedByMetadata(favorites)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=questie.entity.User.favorites)
                - SQL table alias mapping - favorites1_
                - alias suffix - 1_
                - suffixed key columns - {user_id2_0_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - id1_0_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=questie.entity.Favorite)
                      - SQL table alias mapping - favorites1_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_0_2_}
                      - JOIN (JoinDefinedByMetadata(quests)) : <gen:2> -> <gen:3>
                         - CollectionQuerySpaceImpl(uid=<gen:3>, collection=questie.entity.Favorite.quests)
                            - SQL table alias mapping - quests2_
                            - alias suffix - 3_
                            - suffixed key columns - {favorite2_1_3_}
                            - entity-element alias suffix - 4_
                            - 4_entity-element suffixed key columns - id1_1_4_
                            - JOIN (JoinDefinedByMetadata(elements)) : <gen:3> -> <gen:4>
                               - EntityQuerySpaceImpl(uid=<gen:4>, entity=questie.entity.FavoriteQuest)
                                  - SQL table alias mapping - quests2_
                                  - alias suffix - 4_
                                  - suffixed key columns - {id1_1_4_}

[DEBUG] 2023-02-22 13:57:56.759 [main] EntityLoader - Static select for entity questie.entity.User [READ]: select user0_.id as id1_3_0_, user0_.first_name as first_na2_3_0_, user0_.gamertag as gamertag3_3_0_, user0_.last_name as last_nam4_3_0_, favorites1_.user_id as user_id2_0_1_, favorites1_.id as id1_0_1_, favorites1_.id as id1_0_2_, favorites1_.user_id as user_id2_0_2_, quests2_.favorite_id as favorite2_1_3_, quests2_.id as id1_1_3_, quests2_.id as id1_1_4_, quests2_.favorite_id as favorite2_1_4_, quests2_.quest_id as quest_id3_1_4_ from User user0_ left outer join Favorite favorites1_ on user0_.id=favorites1_.user_id left outer join FavoriteQuest quests2_ on favorites1_.id=quests2_.favorite_id where user0_.id=?
[DEBUG] 2023-02-22 13:57:56.759 [main] Loader - Static select for action ACTION_MERGE on entity questie.entity.User: select user0_.id as id1_3_1_, user0_.first_name as first_na2_3_1_, user0_.gamertag as gamertag3_3_1_, user0_.last_name as last_nam4_3_1_, favorites1_.user_id as user_id2_0_3_, favorites1_.id as id1_0_3_, favorites1_.id as id1_0_0_, favorites1_.user_id as user_id2_0_0_ from User user0_ left outer join Favorite favorites1_ on user0_.id=favorites1_.user_id where user0_.id=?
[DEBUG] 2023-02-22 13:57:56.761 [main] Loader - Static select for action ACTION_REFRESH on entity questie.entity.User: select user0_.id as id1_3_1_, user0_.first_name as first_na2_3_1_, user0_.gamertag as gamertag3_3_1_, user0_.last_name as last_nam4_3_1_, favorites1_.user_id as user_id2_0_3_, favorites1_.id as id1_0_3_, favorites1_.id as id1_0_0_, favorites1_.user_id as user_id2_0_0_ from User user0_ left outer join Favorite favorites1_ on user0_.id=favorites1_.user_id where user0_.id=?
[DEBUG] 2023-02-22 13:57:56.762 [main] AbstractEntityPersister - Static SQL for entity: questie.entity.FavoriteQuest
[DEBUG] 2023-02-22 13:57:56.762 [main] AbstractEntityPersister -  Version select: select id from FavoriteQuest where id =?
[DEBUG] 2023-02-22 13:57:56.762 [main] AbstractEntityPersister -  Snapshot select: select favoritequ_.id, favoritequ_.favorite_id as favorite2_1_, favoritequ_.quest_id as quest_id3_1_ from FavoriteQuest favoritequ_ where favoritequ_.id=?
[DEBUG] 2023-02-22 13:57:56.762 [main] AbstractEntityPersister -  Insert 0: insert into FavoriteQuest (favorite_id, quest_id, id) values (?, ?, ?)
[DEBUG] 2023-02-22 13:57:56.762 [main] AbstractEntityPersister -  Update 0: update FavoriteQuest set favorite_id=?, quest_id=? where id=?
[DEBUG] 2023-02-22 13:57:56.762 [main] AbstractEntityPersister -  Delete 0: delete from FavoriteQuest where id=?
[DEBUG] 2023-02-22 13:57:56.762 [main] AbstractEntityPersister -  Identity insert: insert into FavoriteQuest (favorite_id, quest_id) values (?, ?)
[DEBUG] 2023-02-22 13:57:56.762 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@b950f82]
[DEBUG] 2023-02-22 13:57:56.763 [main] MetamodelGraphWalker - Visiting attribute path : favorite
[DEBUG] 2023-02-22 13:57:56.763 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6e243175]
[DEBUG] 2023-02-22 13:57:56.763 [main] MetamodelGraphWalker - Visiting attribute path : favorite.quests
[DEBUG] 2023-02-22 13:57:56.763 [main] MetamodelGraphWalker - Property path deemed to be circular : favorite.quests
[DEBUG] 2023-02-22 13:57:56.763 [main] MetamodelGraphWalker - Visiting attribute path : favorite.user
[DEBUG] 2023-02-22 13:57:56.763 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@59d0cdb6]
[DEBUG] 2023-02-22 13:57:56.763 [main] MetamodelGraphWalker - Visiting attribute path : favorite.user.favorites
[DEBUG] 2023-02-22 13:57:56.763 [main] MetamodelGraphWalker - Property path deemed to be circular : favorite.user.favorites
[DEBUG] 2023-02-22 13:57:56.763 [main] MetamodelGraphWalker - Visiting attribute path : favorite.user.firstName
[DEBUG] 2023-02-22 13:57:56.763 [main] MetamodelGraphWalker - Visiting attribute path : favorite.user.gamertag
[DEBUG] 2023-02-22 13:57:56.764 [main] MetamodelGraphWalker - Visiting attribute path : favorite.user.lastName
[DEBUG] 2023-02-22 13:57:56.764 [main] MetamodelGraphWalker - Visiting attribute path : quest
[DEBUG] 2023-02-22 13:57:56.764 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@629e8212]
[DEBUG] 2023-02-22 13:57:56.764 [main] MetamodelGraphWalker - Visiting attribute path : quest.favorites
[DEBUG] 2023-02-22 13:57:56.764 [main] MetamodelGraphWalker - Property path deemed to be circular : quest.favorites
[DEBUG] 2023-02-22 13:57:56.769 [main] MetamodelGraphWalker - Visiting attribute path : quest.questArea
[DEBUG] 2023-02-22 13:57:56.770 [main] MetamodelGraphWalker - Visiting attribute path : quest.questLevelRequirement
[DEBUG] 2023-02-22 13:57:56.772 [main] MetamodelGraphWalker - Visiting attribute path : quest.questName
[DEBUG] 2023-02-22 13:57:56.772 [main] MetamodelGraphWalker - Visiting attribute path : quest.questReward
[DEBUG] 2023-02-22 13:57:56.774 [main] MetamodelGraphWalker - Visiting attribute path : quest.questXP
[DEBUG] 2023-02-22 13:57:56.775 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2023-02-22 13:57:56.776 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2023-02-22 13:57:56.777 [main] LoadPlanTreePrinter - LoadPlan(entity=questie.entity.FavoriteQuest)
    - Returns
       - EntityReturnImpl(entity=questie.entity.FavoriteQuest, querySpaceUid=<gen:0>, path=questie.entity.FavoriteQuest)
          - EntityAttributeFetchImpl(entity=questie.entity.Favorite, querySpaceUid=<gen:1>, path=questie.entity.FavoriteQuest.favorite)
             - EntityAttributeFetchImpl(entity=questie.entity.User, querySpaceUid=<gen:2>, path=questie.entity.FavoriteQuest.favorite.user)
          - EntityAttributeFetchImpl(entity=questie.entity.Quest, querySpaceUid=<gen:3>, path=questie.entity.FavoriteQuest.quest)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=questie.entity.FavoriteQuest)
          - SQL table alias mapping - favoritequ0_
          - alias suffix - 0_
          - suffixed key columns - {id1_1_0_}
          - JOIN (JoinDefinedByMetadata(favorite)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=questie.entity.Favorite)
                - SQL table alias mapping - favorite1_
                - alias suffix - 1_
                - suffixed key columns - {id1_0_1_}
                - JOIN (JoinDefinedByMetadata(user)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=questie.entity.User)
                      - SQL table alias mapping - user2_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_3_2_}
          - JOIN (JoinDefinedByMetadata(quest)) : <gen:0> -> <gen:3>
             - EntityQuerySpaceImpl(uid=<gen:3>, entity=questie.entity.Quest)
                - SQL table alias mapping - quest3_
                - alias suffix - 3_
                - suffixed key columns - {id1_2_3_}

[DEBUG] 2023-02-22 13:57:56.777 [main] EntityLoader - Static select for entity questie.entity.FavoriteQuest [NONE]: select favoritequ0_.id as id1_1_0_, favoritequ0_.favorite_id as favorite2_1_0_, favoritequ0_.quest_id as quest_id3_1_0_, favorite1_.id as id1_0_1_, favorite1_.user_id as user_id2_0_1_, user2_.id as id1_3_2_, user2_.first_name as first_na2_3_2_, user2_.gamertag as gamertag3_3_2_, user2_.last_name as last_nam4_3_2_, quest3_.id as id1_2_3_, quest3_.quest_area as quest_ar2_2_3_, quest3_.quest_level_requirement as quest_le3_2_3_, quest3_.quest_name as quest_na4_2_3_, quest3_.quest_reward as quest_re5_2_3_, quest3_.quest_xp as quest_xp6_2_3_ from FavoriteQuest favoritequ0_ left outer join Favorite favorite1_ on favoritequ0_.favorite_id=favorite1_.id left outer join User user2_ on favorite1_.user_id=user2_.id left outer join Quest quest3_ on favoritequ0_.quest_id=quest3_.id where favoritequ0_.id=?
[DEBUG] 2023-02-22 13:57:56.777 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@16ee9aa7]
[DEBUG] 2023-02-22 13:57:56.777 [main] MetamodelGraphWalker - Visiting attribute path : favorite
[DEBUG] 2023-02-22 13:57:56.777 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@58dad04a]
[DEBUG] 2023-02-22 13:57:56.777 [main] MetamodelGraphWalker - Visiting attribute path : favorite.quests
[DEBUG] 2023-02-22 13:57:56.777 [main] MetamodelGraphWalker - Property path deemed to be circular : favorite.quests
[DEBUG] 2023-02-22 13:57:56.777 [main] MetamodelGraphWalker - Visiting attribute path : favorite.user
[DEBUG] 2023-02-22 13:57:56.777 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@113ee1ce]
[DEBUG] 2023-02-22 13:57:56.778 [main] MetamodelGraphWalker - Visiting attribute path : favorite.user.favorites
[DEBUG] 2023-02-22 13:57:56.778 [main] MetamodelGraphWalker - Property path deemed to be circular : favorite.user.favorites
[DEBUG] 2023-02-22 13:57:56.778 [main] MetamodelGraphWalker - Visiting attribute path : favorite.user.firstName
[DEBUG] 2023-02-22 13:57:56.778 [main] MetamodelGraphWalker - Visiting attribute path : favorite.user.gamertag
[DEBUG] 2023-02-22 13:57:56.778 [main] MetamodelGraphWalker - Visiting attribute path : favorite.user.lastName
[DEBUG] 2023-02-22 13:57:56.778 [main] MetamodelGraphWalker - Visiting attribute path : quest
[DEBUG] 2023-02-22 13:57:56.778 [main] QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@43da0955]
[DEBUG] 2023-02-22 13:57:56.778 [main] MetamodelGraphWalker - Visiting attribute path : quest.favorites
[DEBUG] 2023-02-22 13:57:56.778 [main] MetamodelGraphWalker - Property path deemed to be circular : quest.favorites
[DEBUG] 2023-02-22 13:57:56.778 [main] MetamodelGraphWalker - Visiting attribute path : quest.questArea
[DEBUG] 2023-02-22 13:57:56.778 [main] MetamodelGraphWalker - Visiting attribute path : quest.questLevelRequirement
[DEBUG] 2023-02-22 13:57:56.778 [main] MetamodelGraphWalker - Visiting attribute path : quest.questName
[DEBUG] 2023-02-22 13:57:56.778 [main] MetamodelGraphWalker - Visiting attribute path : quest.questReward
[DEBUG] 2023-02-22 13:57:56.778 [main] MetamodelGraphWalker - Visiting attribute path : quest.questXP
[DEBUG] 2023-02-22 13:57:56.779 [main] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2023-02-22 13:57:56.779 [main] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2023-02-22 13:57:56.779 [main] LoadPlanTreePrinter - LoadPlan(entity=questie.entity.FavoriteQuest)
    - Returns
       - EntityReturnImpl(entity=questie.entity.FavoriteQuest, querySpaceUid=<gen:0>, path=questie.entity.FavoriteQuest)
          - EntityAttributeFetchImpl(entity=questie.entity.Favorite, querySpaceUid=<gen:1>, path=questie.entity.FavoriteQuest.favorite)
             - EntityAttributeFetchImpl(entity=questie.entity.User, querySpaceUid=<gen:2>, path=questie.entity.FavoriteQuest.favorite.user)
          - EntityAttributeFetchImpl(entity=questie.entity.Quest, querySpaceUid=<gen:3>, path=questie.entity.FavoriteQuest.quest)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=questie.entity.FavoriteQuest)
          - SQL table alias mapping - favoritequ0_
          - alias suffix - 0_
          - suffixed key columns - {id1_1_0_}
          - JOIN (JoinDefinedByMetadata(favorite)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=questie.entity.Favorite)
                - SQL table alias mapping - favorite1_
                - alias suffix - 1_
                - suffixed key columns - {id1_0_1_}
                - JOIN (JoinDefinedByMetadata(user)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=questie.entity.User)
                      - SQL table alias mapping - user2_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_3_2_}
          - JOIN (JoinDefinedByMetadata(quest)) : <gen:0> -> <gen:3>
             - EntityQuerySpaceImpl(uid=<gen:3>, entity=questie.entity.Quest)
                - SQL table alias mapping - quest3_
                - alias suffix - 3_
                - suffixed key columns - {id1_2_3_}

[DEBUG] 2023-02-22 13:57:56.779 [main] EntityLoader - Static select for entity questie.entity.FavoriteQuest [READ]: select favoritequ0_.id as id1_1_0_, favoritequ0_.favorite_id as favorite2_1_0_, favoritequ0_.quest_id as quest_id3_1_0_, favorite1_.id as id1_0_1_, favorite1_.user_id as user_id2_0_1_, user2_.id as id1_3_2_, user2_.first_name as first_na2_3_2_, user2_.gamertag as gamertag3_3_2_, user2_.last_name as last_nam4_3_2_, quest3_.id as id1_2_3_, quest3_.quest_area as quest_ar2_2_3_, quest3_.quest_level_requirement as quest_le3_2_3_, quest3_.quest_name as quest_na4_2_3_, quest3_.quest_reward as quest_re5_2_3_, quest3_.quest_xp as quest_xp6_2_3_ from FavoriteQuest favoritequ0_ left outer join Favorite favorite1_ on favoritequ0_.favorite_id=favorite1_.id left outer join User user2_ on favorite1_.user_id=user2_.id left outer join Quest quest3_ on favoritequ0_.quest_id=quest3_.id where favoritequ0_.id=?
[DEBUG] 2023-02-22 13:57:56.780 [main] Loader - Static select for action ACTION_MERGE on entity questie.entity.FavoriteQuest: select favoritequ0_.id as id1_1_0_, favoritequ0_.favorite_id as favorite2_1_0_, favoritequ0_.quest_id as quest_id3_1_0_ from FavoriteQuest favoritequ0_ where favoritequ0_.id=?
[DEBUG] 2023-02-22 13:57:56.780 [main] Loader - Static select for action ACTION_REFRESH on entity questie.entity.FavoriteQuest: select favoritequ0_.id as id1_1_0_, favoritequ0_.favorite_id as favorite2_1_0_, favoritequ0_.quest_id as quest_id3_1_0_ from FavoriteQuest favoritequ0_ where favoritequ0_.id=?
[DEBUG] 2023-02-22 13:57:56.780 [main] AbstractEntityPersister - Static SQL for entity: questie.entity.Favorite
[DEBUG] 2023-02-22 13:57:56.780 [main] AbstractEntityPersister -  Version select: select id from Favorite where id =?
[DEBUG] 2023-02-22 13:57:56.780 [main] AbstractEntityPersister -  Snapshot select: select favorite_.id, favorite_.user_id as user_id2_0_ from Favorite favorite_ where favorite_.id=?
[DEBUG] 2023-02-22 13:57:56.780 [main] AbstractEntityPersister -  Insert 0: insert into Favorite (user_id, id) values (?, ?)
